StaffId;TeamId;First Name;Last Name;Nick Name;Date Of Birth;Birthcity;Birthstate;Nationality_One;Nationality_Two;Nationality_Three;Retired
2102;-1;Daniel;Hedin;;1965-1-1;Stockholm;STO;Sweden;;;0
2103;-1;Joseph;Horrigan;;1965-1-1;San Juan;TX;The United States;;;0
2104;9;Dennis;Schueller;;1965-1-1;Mahnomen;MN;The United States;;;0
2105;232;Bill;Dandy;;1965-1-1;North Battleford;SK;Canada;;;0
2106;231;Mario;Marois;;1957-12-15;Winnipeg;MB;Canada;;;0
2107;232;Jerry;Sodomlak;;1965-1-1;Oakbank;MB;Canada;;;0
2108;-1;Mark;Ciaccio;;1976-1-1;Rio Rico Northeast;AZ;The United States;;;0
2109;-1;Marc;Power;;1964-1-5;Sudbury;ON;Canada;;;0
2110;231;Ryan;Belec;;1977-1-1;Sudbury;ON;Canada;;;0
2111;-1;Eric;Lawson;;1965-1-1;Sunnyvale;CA;The United States;;;0
2112;232;Bob;Tindall;;1965-1-1;Gatineau;QC;Canada;;;0
2113;-1;Jon;Sanderson;;1975-1-1;West Vancouver;BC;Canada;;;0
2114;185;Russ;Beauregard;;1949-10-3;Cambridge;ON;Canada;;;0
2115;59;Adam;Booth;;1955-7-17;Springfield;MA;The United States;;;0
2116;63;Jordyn;Fletcher;;1949-11-21;Flora;IL;The United States;;;0
2117;227;GM;Thrashers;StarV;1961-4-11;Vancouver;BC;Canada;;;0
2118;229;John;Riesdorf;;1957-9-20;Woodridge;IL;The United States;;;0
2119;229;Arthur;Trotman;;1950-6-7;Tucson;AZ;The United States;;;0
2120;229;Shawn;Morrison;;1950-3-19;East Hartford;CT;The United States;;;0
2121;-1;Dave;Burton;;1952-7-10;Bronxville;NY;The United States;;;0
2122;229;Terry;Lester;;1950-7-14;Missouri City;TX;The United States;;;0
2123;230;Brant;Berry;;1959-8-28;Verona;NJ;The United States;;;0
2124;230;Eric;Thomas;;1957-11-8;Federal Way;WA;The United States;;;0
2125;230;Michael;William;;1950-9-1;Mason City;IA;The United States;;;0
2126;-1;Cameron;Oh;;1950-9-5;Milford;DE;The United States;;;0
2127;230;Will;Brewer;;1950-9-30;Wood Dale;IL;The United States;;;0
2128;230;Jerry;MacColman;;1944-3-30;St. Charles;MN;The United States;;;0
2129;231;Paul;Heath;;1950-9-4;Chicago;IL;The United States;;;0
2130;231;Bud;Ryan;;1950-8-20;;;The United States;;;0
2131;231;Ralph;Perkovich;;1950-3-26;Jacksonville;FL;The United States;;;0
2132;231;Steve;O'Hickey;;1950-7-27;;;The United States;;;0
2133;231;Nathan;Richards;;1950-7-2;;;The United States;;;0
2134;231;Mason;Eames;;1959-9-10;;;The United States;;;0
2135;232;Joe;Wheeler;;1950-11-9;Nashville;TN;The United States;;;0
2136;232;Alex;Wayne;;1950-11-4;;;The United States;;;0
2137;232;Bob;Janik;;1950-2-9;;;The United States;;;0
2138;232;John;Olson;;1950-3-30;;;The United States;;;0
2139;232;John;Bateson;;1950-8-7;;;The United States;;;0
2140;232;Sal;Bigger;;1959-6-28;;;The United States;;;0
2141;56;Lawrence;Moss;;1950-2-12;Springboro;OH;The United States;;;0
2142;57;Bob;Giffard;;1950-4-19;Plum;PA;The United States;;;0
2143;60;Brady;Henson;;1950-3-22;West Clarkston-Highland;WA;The United States;;;0
2144;61;Nicholas;Smith;;1950-3-8;San Diego;CA;The United States;;;0
2145;62;Sean;Willis;;1950-10-14;Miramar;FL;The United States;;;0
2146;63;Willie;Peoples;;1951-10-15;Collegeville Township;MN;The United States;;;0
2147;66;Wes;Bennett;;1957-8-31;Luther;OK;The United States;;;0
2148;69;Dave;Kingsnorth;;1956-1-5;Zeeland;MI;The United States;;;0
2149;70;David;Wandesford;;1954-11-11;;;The United States;;;0
2150;74;Jean-Philippe;Leblanc;;1950-12-6;Lake Erie Beach;NY;Canada;;;0
2151;75;Joe;Abbey;;1950-1-3;West Springfield;MA;The United States;;;0
2152;76;Axel;Laverdière;;1950-6-3;Halifax;NS;Canada;;;0
2153;154;Benedikt;Michaelis;;1957-11-20;Bautzen;SAX;Germany;;;0
2154;159;Miroslav;Sedlakovy;;1950-4-8;Stockholm;STO;Slovakia;;;0
2155;161;Samuel;Gentile;;1950-8-17;Bellinzona;TI;Switzerland;;;0
2156;164;Bent;Petersen;;1957-11-24;Ølgod;RIB;Denmark;;;0
2157;168;Sondre;Gamst;;1950-3-2;Oslo;AKE;Norway;;;0
2158;169;Yasutake;Suzuki;;1953-1-11;Partille;VäS;Japan;;;0
2159;172;Mircea;Balanescu;;1950-3-29;Magura;TEL;Romania;;;0
2160;173;Dalius;Kalnietis;;1950-4-13;Partille;VäS;Lithuania;;;0
2161;176;Bjorn;van Kammen;;1950-2-6;Rijnwoude;ZUI;The Netherlands;;;0
2162;176;Robert;Beentjes;;1950-3-16;Kungsängen;STO;The Netherlands;;;0
2163;179;Jarrod;Longton;;1950-4-29;Edina;MN;The United States;;;0
2164;183;Kevin;Laroche;;1957-2-5;;;Canada;;;0
2165;184;Jimmy;von Rautenberg;;1950-6-9;;;The United States;;;0
2166;185;Jonathan;Pritchard;;1951-4-20;;;The United States;;;0
2167;187;Loan;Humblet;;1950-3-12;Brussels;BRU;Belgium;;;0
2168;188;Asen;Simov;;1955-9-16;Pernik;PER;Bulgaria;;;0
2169;190;Ren;Zhizheng;;1950-6-26;Helsingborg;SKå;China;;;0
2170;191;Gim;U-jin;;1950-4-15;Gyeongju;GYE;South Korea;;;0
2171;12;Thomas;Steen;;1960-6-8;Grums;VäR;Sweden;;;0
2172;-1;Pertti;Hasanen;;1954-7-31;Turku;SOU;Finland;;;0
2173;-1;Wendell;Young;;1963-8-1;Inverness;NS;Canada;;;0
2174;-1;Randy;Edmonds;;1963-4-17;North Bay;ON;Canada;;;0
2175;17;Jukka;Holtari;;1961-11-8;Heinola;PAH;Finland;;;0
2176;-1;Ian;Clark;;1966-5-12;Vernon;BC;Canada;;;0
2177;-1;Éric;Lacroix;;1971-7-15;Murdochville;QC;Canada;;;0
2178;-1;Sakari;Pietilä;;1954-6-21;Oulu;NOS;Finland;;;0
2179;-1;Michel;Therrien;;1963-11-4;Murdochville;QC;Canada;;;0
2180;-1;Gerard;Gallant;;1963-9-2;Clyde River;PE;Canada;;;0
2181;-1;Todd;Woodcroft;;1972-8-15;Toronto;ON;Canada;;;0
2182;-1;Chris;MacFarland;;1970-3-28;Newburgh;NY;The United States;;;0
2183;26;Rich;Sutter;;1963-12-2;Vegreville;AB;Canada;;;0
2184;-1;Ron;Sutter;;1963-12-2;Vegreville;AB;Canada;;;0
2185;-1;Al;Tuer;;1963-7-19;Pilot Butte;SK;Canada;;;0
2186;-1;Tim;Bothwell;;1955-5-6;Vernon;BC;Canada;;;0
2187;-1;Keith;Gretzky;;1967-2-16;Brantford;ON;Canada;;;0
2188;-1;Vincent;Riendeau;;1966-4-20;Saint-Jérôme;QC;Canada;;;0
2189;5;Adam;Creighton;;1965-6-2;Burlington;ON;Canada;;;0
2190;-1;Glen;Cochrane;;1958-1-29;Kent;BC;Canada;;;0
2191;-1;Jim;Hughes;;1966-10-26;Highland;NY;The United States;;;0
2192;-1;Mark;Lamb;;1964-8-3;Balcarres;SK;Canada;;;0
2193;-1;Michael;McGraw;;1966-1-1;East Milton;FL;The United States;;;0
2194;-1;Wayne;Smith;;1964-1-1;Montreal;QC;Canada;;;0
2195;-1;Jeff;Kealty;;1976-4-9;Norris City;IL;The United States;;;0
2196;-1;John;Williams;;1962-11-2;London;ON;Canada;;;0
2197;-1;Mark;Puttenvink;;1966-1-1;Oildale;CA;The United States;;;0
2198;229;Morey;Gare;;1965-8-28;Oliver;BC;Canada;;;0
2199;-1;Scott;Masters;;1966-1-1;Commerce City;CO;The United States;;;0
2200;-1;Richard;Pracey;;1971-5-10;Hamilton;ON;Canada;;;0
2201;229;Erin;Ginnell;;1968-9-9;Morinville;AB;Canada;;;0
2202;-1;Norm;Johnston;;1966-1-1;Markham;ON;Canada;;;0
2203;-1;Andrew;Shaw;;1965-1-1;Fredericton;NB;Canada;;;0
2204;26;Steve;Ellman;;1952-1-2;Pine Plains;NY;The United States;;;0
2205;-1;Tomas;Jelinek;;1962-4-29;Huslenky;ZLN;Czech Republic;;;0
2206;-1;Dan;Singleton;;1965-1-1;Castlewood;CO;The United States;;;0
2207;-1;Milan;Tichy;;1969-9-22;Plzen;PLZ;Czech Republic;;;0
2208;-1;Marc;Chamard;;1964-6-11;Saint-Jean-sur-Richelieu;QC;Canada;;;0
2209;-1;Paul;Charles;;1957-7-8;Hearst;ON;Canada;;;0
2210;-1;Brian;Putnam;;1973-4-19;Maple Ridge;BC;Canada;;;0
2211;229;Darwin;Bennett;;1950-3-27;Whistler;BC;The United States;;;0
2212;-1;Tim;Sweeney;;1967-4-12;Canton;MA;The United States;;;0
2213;214;Greg;Jamison;;1950-1-1;Decatur;TX;The United States;;;0
2214;221;Alan;Cohen;;1954-10-5;Elfers;FL;The United States;;;0
2215;-1;John;McNamara;;1966-1-1;Burlington;ON;Canada;;;0
2216;-1;Mike;Barnett;;1950-10-9;Pincher Creek;AB;Canada;;;0
2217;5;Rich;Brown;;1966-1-1;Saskatoon;SK;Canada;;;0
2218;-1;Peter;Stephan;;1966-1-1;Langley;BC;Canada;;;0
2219;-1;Denny;Scanlon;;1978-2-17;Granby;MO;The United States;;;0
2220;-1;Lucas;Bergman;;1974-8-20;Södertälje;STO;Sweden;;;0
2221;-1;Martin;Divis;;1966-1-1;Prague;PRA;Czech Republic;;;0
2222;-1;Reid;Mitchell;;1971-2-2;Vernon;BC;Canada;;;0
2223;-1;John;Whitesides;;1966-1-1;Franklin;WI;The United States;;;0
2224;-1;Artyom;Telepin;;1964-1-1;Saratov;SAR;Russia;;;0
2225;-1;Ruslan;Shabanov;;1976-1-4;Bogandinskiy;TYU;Russia;;;0
2226;-1;Andy;Nowicki;;1966-1-1;Camrose;AB;Canada;;;0
2227;-1;Jiri;Koluch;;1965-1-1;Valtice;JHM;Czech Republic;;;0
2228;-1;Brad;Hornung;;1969-2-13;Saskatoon;SK;Canada;;;0
2229;-1;Ray;Sieloff;;1950-12-18;Cicero;IL;The United States;;;0
2230;-1;Wayne;Eyler;;1950-7-23;Cranbrook;BC;Canada;;;0
2231;26;Bob;Fallow;;1950-7-20;Toronto;ON;Canada;;;0
2232;-1;Keith;Forbis;;1954-1-19;Blainville;QC;Canada;;;0
2233;-1;Dominic;Gordon;;1950-7-1;Montreal;QC;Canada;;;0
2234;229;Norm;Martin;;1957-9-13;Toronto;ON;Canada;;;0
2235;170;Robert;Vallée;;1950-6-20;Toronto;ON;Canada;;;0
2236;174;Rian;Reilly;;1956-2-23;New York;NY;The United States;;;0
2237;-1;Michael;Spurgeon;;1950-4-25;Sherbrooke;QC;Canada;;;0
2238;166;William;Harrell;;1950-5-22;Victoria;BC;Canada;;;0
2239;164;Stewart;Kuhn;;1959-2-8;Richmond;ON;Canada;;;0
2240;0;Brad;Brown;;1950-6-21;Burnaby;BC;Canada;;;0
2241;229;GM;Joey;;1957-4-11;Portland;ME;The United States;;;0
2242;230;GM;Wild;;1957-4-11;;;Canada;;;0
2243;-1;Ethan;Lowery;;1951-9-16;Shelby;MI;The United States;;;0
2244;-1;Joseph;Downing;;1951-1-19;New York;NY;The United States;;;0
2245;-1;Zander;Tuttle;;1952-1-11;Chester;VA;The United States;;;0
2246;-1;Von;Tucker;;1951-4-17;Alsip;IL;The United States;;;0
2247;-1;Joe;MacColman;;1957-8-7;Round Lake;IL;The United States;;;0
2248;-1;Eric;Johns;;1957-11-15;Goleta;CA;The United States;;;0
2249;220;Tom;Power;;1951-8-21;Bakersfield;CA;The United States;;;0
2250;220;Mike;McPherson;;1953-2-3;Atlantic City;NJ;The United States;;;0
2251;-1;Ray;Sanders;;1951-8-9;Lincoln;AR;The United States;;;0
2252;-1;Brad;Nealy;;1951-4-20;Portland;OR;The United States;;;0
2253;-1;Todd;Joule;;1951-7-31;Yakima;WA;The United States;;;0
2254;220;Kevin;Yates;;1951-4-21;Mountlake Terrace;WA;The United States;;;0
2255;221;Chris;Holt;;1955-7-7;New York;NY;The United States;;;0
2256;221;Randy;McLean;;1951-5-31;Spring Valley Village;TX;The United States;;;0
2257;11;Paul;Easterbrook;;1951-3-23;Cambrian Park;CA;The United States;;;0
2258;54;Steve;Craney;;1951-6-9;Thousand Oaks;CA;Canada;;;0
2259;54;Mathieu;Thibault;;1960-11-14;Picayune;MS;Canada;;;0
2260;57;Kyle;Wagner;;1951-7-4;Oakley;CA;The United States;;;0
2261;59;Brandon;Warfield;;1953-4-17;;;The United States;;;0
2262;60;Ed;Taber;;1951-4-3;Long Beach;CA;The United States;;;0
2263;61;Elmer;Petty;;1952-12-19;Arvada;CO;The United States;;;0
2264;65;Dave;Nichols;;1951-2-9;Russell;KY;The United States;;;0
2265;69;Keith;Bolton;;1956-12-16;;;The United States;;;0
2266;72;Jon;Lapoint;;1951-6-16;Houston;TX;The United States;;;0
2267;72;Kyle;Heady;;1951-5-28;Mineral;VA;The United States;;;0
2268;73;Lewis;Melton;;1951-5-6;Siesta Key;FL;The United States;;;0
2269;74;Brandon;Cumming;;1951-5-12;Edmonton;AB;Canada;;;0
2270;77;Édouard;Dufour;;1951-8-29;Victoriaville;QC;Canada;;;0
2271;154;Didi;Neumann;;1951-4-5;Malmö;SKå;Germany;;;0
2272;156;Henri;Nurminen;;1951-7-11;Karkkila;UUS;Finland;;;0
2273;158;Jakub;Panek;;1951-7-21;Stockholm;STO;Czech Republic;;;0
2274;159;János;Németh;;1951-8-21;Velké Kapusany;KOS;Slovakia;;;0
2275;161;Dominik;Baumann;;1951-9-17;Zurich;ZH;Switzerland;;;0
2276;163;Henry;Heyrick;;1951-8-2;Consett;ENG;England;;;0
2277;167;Wolfgang;Strobl;;1953-11-3;Stockholm;STO;Italy;;;0
2278;172;Gheorghe;Brostiuc;;1951-10-6;Vârfuri;DâM;Romania;;;0
2279;172;Tache;Paraschiv;;1958-5-16;Lindesberg;ÖRE;Romania;;;0
2280;173;Igoris;Daukantas;;1951-9-24;Vilnius;VIL;Lithuania;;;0
2281;173;Arturas;Kulesius;;1959-8-26;Stockholm;STO;Lithuania;;;0
2282;174;Yuriy;Voychuk;;1951-4-30;Kharkiv;KHA;Ukraine;;;0
2283;175;Olev;Kolk;;1951-8-6;Tallinn;HAR;Estonia;;;0
2284;175;Anton;Stern;;1959-11-14;Tallinn;HAR;Estonia;;;0
2285;176;Niek;de Jong;;1959-12-15;Stockholm;STO;The Netherlands;;;0
2286;178;Ladislav;Dolinar;;1951-4-11;Maribor;POD;Slovenia;;;0
2287;178;Andrej;Luznik;;1959-6-15;Ljubljana;OSR;Slovenia;;;0
2288;178;Goran;Starcevic;;1959-7-22;Uppsala;UPP;Slovenia;;;0
2289;178;Jure;Uhan;;1951-2-9;Ruse;POD;Slovenia;;;0
2290;179;Billy;Logan;;1951-5-1;Ponoka;AB;Canada;;;0
2291;179;Randy;Van Hoof;;1951-11-8;Mississauga;ON;Canada;;;0
2292;181;Parker;Murphy;;1958-6-18;Toronto;ON;Canada;;;0
2293;181;Colin;Kazmiruk;;1951-1-25;Kamloops;BC;Canada;;;0
2294;183;Jason;Thomas;;1951-10-12;;;Canada;;;0
2295;187;Robbe;Vanbilsen;;1951-8-21;Tierp;UPP;Belgium;;;0
2296;188;Aleksandar;Tonevski;;1951-4-14;Kneza;VRA;Bulgaria;;;0
2297;188;Ivan;Lazov;;1951-9-1;Växjö;KRO;Bulgaria;;;0
2298;189;Ratbek;Donenov;;1951-8-8;Pokrovka;ALM;Kazakhstan;;;0
2299;190;Wei;Kun;;1951-12-4;Guangzhou;GUA;China;;;0
2300;192;Cam;Lawson;;1951-8-12;Göteborg;VäS;Australia;;;0
2301;25;Wayne;Fleming;;1951-2-1;Nashville;TN;The United States;;;0
2302;-1;Mike;Babcock;;1963-4-29;Manitouwadge;ON;Canada;;;0
2303;-1;Jim;Playfair;;1964-5-22;Fort Langley;BC;Canada;;;0
2304;-1;Rick;Tocchet;;1964-4-9;Toronto;ON;Canada;;;0
2305;-1;Greg;Sherman;;1970-3-30;Shamokin Dam;PA;The United States;;;0
2306;-1;Tony;Granato;;1964-7-24;De Soto;IL;The United States;;;0
2307;-1;Kevin;Dineen;;1963-10-28;Richmond;QC;Canada;;;0
2308;-1;Paul;Jerrard;;1965-4-20;Oakbank;MB;Canada;;;0
2309;-1;Scott;Arniel;;1962-9-17;Kingston;ON;Canada;;;0
2310;-1;Gord;Murphy;;1967-3-23;Quebec City;QC;Canada;;;0
2311;-1;Pierre;Groulx;;1975-12-15;Thornhill;ON;Canada;;;0
2312;-1;Mike;Sullivan;;1968-2-27;Muscoda;WI;The United States;;;0
2313;-1;Rob;Zettler;;1968-3-8;Shawinigan;QC;Canada;;;0
2314;-1;John;MacLean;;1964-11-20;Oshawa;ON;Canada;;;0
2315;-1;Craig;Billington;;1966-9-11;London;ON;Canada;;;0
2316;-1;Dale;DeGray;;1963-9-1;Oshawa;ON;Canada;;;0
2317;-1;Veli-Pekka;Kautonen;;1970-5-9;Helsinki;UUS;Finland;;;0
2318;-1;Brian;Wiseman;;1971-7-13;Chatham-Kent;ON;Canada;;;0
2319;-1;Clint;Malarchuk;;1961-5-1;Hanna;AB;Canada;;;0
2320;-1;Mark;Morris;;1958-3-31;Mattituck;NY;The United States;;;0
2321;-1;Patrik;Allvin;;1974-10-10;Falun;DAL;Sweden;;;0
2322;-1;Jay;Heinbuck;;1963-3-19;Mitchell;ON;Canada;;;0
2323;-1;Luc;Gauthier;;1964-4-19;Lévis;QC;Canada;;;0
2324;-1;Barry;Smith;;1961-4-20;Union City;MI;The United States;;;0
2325;-1;Bruce;Cassidy;;1965-5-20;Ottawa;ON;Canada;;;0
2326;-1;Mike;Palmateer;;1954-1-13;Toronto;ON;Canada;;;0
2327;-1;John;McMorrow;;1967-1-1;Oak Park Heights;MN;The United States;;;0
2328;-1;Gilles;Lefebvre;;1967-1-1;Murdochville;QC;Canada;;;0
2329;-1;Jari;Kekäläinen;;1971-12-30;Helsinki;UUS;Finland;;;0
2330;-1;Keith;McKittrick;;1982-12-12;Canton;MA;The United States;;;0
2331;-1;Chris;McCleary;;1977-4-25;Hamilton;ON;Canada;;;0
2332;-1;Ernie;Vargas;;1964-3-10;Tell City;IN;The United States;;;0
2333;-1;Branislav;Gaborik;;1967-1-1;Zilina;ZIL;Slovakia;;;0
2334;-1;Tom;Lynn;;1968-3-20;Oak Park Heights;MN;The United States;;;0
2335;-1;Sean;Skahan;;1967-1-1;South Kingstown;RI;The United States;;;0
2336;-1;Gordon;Donnelly;;1962-4-5;Murdochville;QC;Canada;;;0
2337;-1;Bob;Brown;;1967-1-1;Kent;BC;Canada;;;0
2338;-1;Fred;Bandel;;1962-1-1;Oakport;MN;The United States;;;0
2339;-1;Mike;Donnelly;;1963-10-10;Elk Rapids;MI;The United States;;;0
2340;-1;Ken;Hoodikoff;;1967-1-1;Disraeli;QC;Canada;;;0
2341;-1;Reg;Grant;;1967-1-1;Mississauga;ON;Canada;;;0
2342;-1;Alexei;Dementyev;;1968-7-3;Moscow;MOS;Russia;;;0
2343;-1;Sergei;Grigorkin;;1952-11-12;Chelyabinsk;CHE;Russia;;;0
2344;-1;Vyacheslav;Golovin;;1959-3-28;St. Petersburg;SAI;Russia;;;0
2345;-1;Jim;Cassidy;;1967-1-1;Saskatoon;SK;Canada;;;0
2346;-1;Eddie;Mio;;1954-1-31;Windsor;ON;Canada;;;0
2347;-1;Patrick;Savard;;1978-1-15;Toronto;ON;Canada;;;0
2348;-1;Ilkka;Ikonen;;1967-1-1;Kuopio;NSA;Finland;;;0
2349;-1;Ray;Bear;;1967-1-1;Manassas;VA;The United States;;;0
2350;-1;Branislav;Pulis;;1970-12-11;Handlova;TRE;Slovakia;;;0
2351;-1;John;McAtasney;;1958-2-24;Saint-Constant;QC;Canada;;;0
2352;-1;Evan;Hrycan;;1951-1-28;Winterville;GA;The United States;;;0
2353;-1;Joe;Pearce;;1951-7-18;Chilliwack;BC;Canada;;;0
2354;-1;Kenny;Porter;;1951-12-19;Oakville;ON;Canada;;;0
2355;-1;Chuck;Marjoribanks;;1957-10-20;Toms River;NJ;The United States;;;0
2356;-1;Roy;Ruel;;1951-8-4;Victoria;BC;Canada;;;0
2357;-1;Chris;Byrnand;;1960-10-28;Dock Junction;GA;The United States;;;0
2358;-1;Cole;Haynes;;1956-12-26;Roseville;CA;The United States;;;0
2359;-1;Eric;Beason;;1951-8-20;Montmagny;QC;Canada;;;0
2360;-1;Jeff;West;;1951-7-30;Mississauga;ON;Canada;;;0
2361;-1;John;Buchanan;;1952-11-27;Manhattan Beach;CA;The United States;;;0
2362;-1;Don;von Thuengen;;1951-3-13;London;ON;Canada;;;0
2363;-1;Anthony;Watson;;1951-4-4;Vaughan;ON;Canada;;;0
2364;-1;Marcus;Anderson;;1955-3-5;South Valley;NM;The United States;;;0
2365;-1;Tim;Smith;;1954-6-12;Abbotsford;BC;Canada;;;0
2366;-1;Dylan;Bullock;;1951-8-4;Maple Ridge;BC;Canada;;;0
2367;-1;Tom;Piper;;1954-6-17;Airdrie;AB;Canada;;;0
0;-1;Charlie;Conacher;The Big Bomber;1909-12-10;Toronto;ON;Canada;;;1
1;-1;Conn;Smythe;;1895-2-1;Toronto;ON;Canada;;;1
2;-1;Jack;Adams;Trader Jack;1894-6-14;Thunder Bay;ON;Canada;;;1
3;-1;Art;Duncan;;1894-7-4;Sault Ste. Marie;ON;Canada;;;1
4;-1;Duke;Keats;;1895-3-21;Montreal;QC;Canada;;;1
5;-1;Tommy;Ivan;;1911-1-31;Toronto;ON;Canada;;;1
6;-1;Sid;Abel;Old Bootnose;1918-2-22;Melville;SK;Canada;;;1
7;-1;Jimmy;Skinner;;1918-1-12;Selkirk;MB;Canada;;;1
8;-1;Joe;Primeau;;1906-1-29;Lindsay;ON;Canada;;;1
9;-1;Toe;Blake;;1912-8-21;Walden;ON;Canada;;;1
10;-1;Johnny;Gottselig;;1906-6-24;Odessa;SK;Canada;;;1
11;-1;Punch;Imlach;;1918-3-15;Toronto;ON;Canada;;;1
12;-1;Frank;Selke;;1893-5-7;Kitchener;ON;Canada;;;1
13;-1;Tommy;Gorman;;1886-6-9;Ottawa;ON;Canada;;;1
14;-1;Emil;Iverson;;1892-11-2;Copenhagen;FRE;Denmark;Canada;;1
15;-1;Lester;Patrick;The Silver Fox;1883-12-31;Drummondville;QC;Canada;;;1
16;-1;Lynn;Patrick;;1912-2-3;Victoria;BC;Canada;;;1
17;-1;Muzz;Patrick;;1915-6-28;Victoria;BC;Canada;;;1
18;-1;Frank;Patrick;;1885-12-21;Ottawa;ON;Canada;;;1
19;-1;Frank;Boucher;;1901-10-7;Ottawa;ON;Canada;;;1
20;-1;Milt;Schmidt;;1918-5-3;Kitchener;ON;Canada;;;1
21;-1;Art;Ross;;1885-1-13;Sudbury;ON;Canada;The United States;;1
22;-1;Dick;Irvin;;1892-7-19;Hamilton;ON;Canada;;;1
23;-1;Eddie;Gerard;;1890-2-22;Ottawa;ON;Canada;;;1
24;-1;Hap;Day;;1901-6-1;Owen Sound;ON;Canada;;;1
25;-1;Rudy;Pilous;;1914-8-11;Winnipeg;MB;Canada;;;1
26;-1;Ebbie;Goodfellow;;1906-4-9;Ottawa;ON;Canada;;;1
27;-1;Newsy;Lalonde;;1887-10-31;Cornwall;ON;Canada;;;1
28;-1;Billy;Reay;;1918-8-21;Winnipeg;MB;Canada;;;1
29;-1;Phil;Watson;;1914-4-24;Montreal;QC;Canada;;;1
30;-1;Cooney;Weiland;;1904-11-5;Seaforth;ON;Canada;;;1
31;-1;Pete;Muldoon;;1887-6-4;Perth;ON;Canada;;;1
32;-1;James;Strachan;;1876-4-6;Montreal;QC;Canada;;;1
33;-1;Art;Chapman;;1907-5-29;Winnipeg;MB;Canada;;;1
34;-1;Eddie;Bush;;1918-7-11;Collingwood;ON;Canada;;;1
35;-1;Frederic;McLaughlin;Major;1877-6-27;Chicago;IL;The United States;;;1
36;-1;Bill;Tobin;;1895-5-20;Ottawa;ON;Canada;;;1
37;-1;Barney;Stanley;;1893-1-1;Paisley;ON;Canada;;;1
38;-1;Hugh;Lehman;;1885-10-27;Pembroke;ON;Canada;;;1
39;-1;Herb;Gardiner;;1891-5-9;Winnipeg;MB;Canada;;;1
40;-1;Tom;Shaughnessy;;1892-7-12;South Bend;IN;The United States;;;1
41;-1;Clem;Loughlin;;1892-11-15;Winnipeg;MB;Canada;;;1
42;-1;Ken;Randall;;1888-12-14;Kingston;ON;Canada;;;1
43;-1;Red;Dutton;;1897-7-23;Russell;MB;Canada;;;1
44;-1;Jake;Milford;;1916-7-29;Charlottetown;PE;Canada;;;1
45;-1;Hap;Emms;;1905-1-16;Barrie;ON;Canada;;;1
46;-1;Eddie;Powers;;1888-9-11;Toronto;ON;Canada;;;1
47;-1;Bill;Cook;;1898-10-8;Brantford;ON;Canada;;;1
48;-1;King;Clancy;;1903-2-25;Ottawa;ON;Canada;;;1
49;-1;Frank;Frederickson;;1895-7-11;Winnipeg;MB;Canada;;;1
50;-1;Charlie;Querrie;;1877-7-25;Markham;ON;Canada;;;1
51;-1;Dick;Carroll;;1888-4-28;Guelph;ON;Canada;;;1
52;-1;Frank;Heffernan;;1892-1-12;Peterborough;ON;Canada;;;1
53;-1;Alf;Pike;;1917-9-15;Winnipeg;MB;Canada;;;1
54;-1;Mike;Quinn;;1874-3-27;Quebec City;QC;Canada;;;1
55;-1;George;Kennedy;;1881-12-29;Montreal;QC;Canada;;;1
56;-1;Paul;Thompson;;1906-11-2;Calgary;AB;Canada;;;1
57;-1;Cecil;Hart;;1883-11-28;Bedford;QC;Canada;;;1
58;-1;Léo;Dandurand;;1889-7-9;Bourbonnais;IL;Canada;The United States;;1
59;-1;Sprague;Cleghorn;;1890-3-11;Montreal;QC;Canada;;;1
60;-1;Jimmy;Gardner;;1881-5-21;Montreal;QC;Canada;;;1
61;-1;Sylvio;Mantha;;1903-4-14;Montreal;QC;Canada;;;1
62;-1;Ernest;Savard;;1883-1-1;Montreal;QC;Canada;;;1
63;-1;Jules;Dugal;;1899-1-1;Montreal;QC;Canada;;;1
64;-1;Pit;Lépine;;1901-7-30;Montreal;QC;Canada;;;1
65;-1;Bill;Stewart;;1895-9-20;Fitchburg;WI;The United States;;;1
66;-1;Dit;Clapper;;1907-2-1;Newmarket;ON;Canada;;;1
67;-1;Buck;Boucher;;1895-8-17;Ottawa;ON;Canada;;;1
68;-1;Neil;Colville;;1914-8-4;Edmonton;AB;Canada;;;1
69;-1;Frank;Carroll;;1879-12-20;Guelph;ON;Canada;;;1
70;-1;Lionel;Conacher;;1900-5-24;Toronto;ON;Canada;;;1
71;-1;Alex;Currie;;1891-12-12;Ottawa;ON;Canada;;;1
72;-1;Dave;Gill;;1886-1-1;Ottawa;ON;Canada;;;1
73;-1;Shorty;Green;;1896-7-17;Sudbury;ON;Canada;;;1
74;-1;Percy;LeSueur;;1881-11-18;Quebec City;QC;Canada;;;1
75;-1;Dunc;Munro;;1901-1-19;Elgin;SCO;Scotland;Canada;;1
76;-1;George;O'Donoghue;;1885-12-8;Toronto;ON;Canada;;;1
77;-1;Jack;Riley;;1919-6-14;Toronto;ON;Canada;;;1
78;-1;Mike;Rodden;;1891-4-24;Mattawa;ON;Canada;;;1
79;-1;Alex;Romeril;;1882-12-29;Toronto;ON;Canada;;;1
80;-1;Joe;Simpson;Bullet Joe;1893-8-23;Selkirk;MB;Canada;;;1
81;-1;Harvey;Sproule;;1883-1-12;Milton;ON;Canada;;;1
82;-1;Annis;Stukus;;1914-10-25;Toronto;ON;Canada;;;1
